DATE,BY PRODUCT,PROVINCE,DISTRICT ID,DISTRICT,STATION ID,STATION,MINIMUM,MAXIMUM
5/14/2024,Wheat,Sindh,79,Naushro Feroze,439,Naushahro Feroze,,
5/14/2024,Wheat,Punjab,6,Bahawalpur,31,Bahawalpur,,
5/14/2024,Wheat,Punjab,95,Sahiwal,530,Sahiwal,,
5/14/2024,Wheat,Sindh,80,Nawabshah,39,Bandhi,,
5/14/2024,,Sindh,79,Naushro Feroze,,Darya Khan Mari,,
5/14/2024,Wheat,Sindh,80,Nawabshah,124,Daur,,
5/14/2024,Wheat,Sindh,72,,136,Digri,,
5/14/2024,Wheat,Sindh,96,Sanghar,309,Khipro,,
5/14/2024,Wheat,Sindh,113,,,Kunri,,
5/14/2024,,Sindh,72,,410,Mirpur Khas,,
5/14/2024,Wheat,Sindh,80,Nawabshah,502,Qazi Ahmed,,
5/14/2024,Wheat,Sindh,,Khairpur,513,Ranipur,,
5/14/2024,Wheat,,96,Sanghar,605,Tando Adam Khan,,
5/14/2024,Wheat,Sindh,32,Hyderabad,217,,,
5/14/2024,Wheat,Sindh,41,Karachi,277,Karachi,,
5/14/2024,Wheat,Sindh,80,Nawabshah,440,Nawab Shah,,
5/14/2024,Wheat,Punjab,99,Sheikhupura,422,Muridke,,
5/14/2024,Wheat,Punjab,23,Faisalabad,154,Faisalabad,,
5/14/2024,Wheat,Sindh,80,Nawabshah,124,Daur,,
5/14/2024,Wheat,Sindh,101,Shikarpur,574,Shikarpur,,
5/14/2024,Wheat,,,,589,Sujawal,,
5/15/2019,Wheat,Punjab,,,,Fortabbas,1235,1260
5/15/2019,Wheat,Punjab,,,,Haroonabad,1235,1260
5/15/2019,Wheat,Sindh,,,,,1240,1255
5/15/2019,Wheat,Sindh,,,,,1240,1255
5/15/2019,Wheat,Sindh,,,,Jhuddo,1240,1255
5/15/2019,Wheat,Sindh,,,,Kandhkot,1240,1250
5/15/2019,Wheat,Sindh,,,,Samaro,1240,1255
5/15/2019,Wheat,Sindh,,,,Sanghar,1240,1255
5/15/2019,Wheat,Sindh,,,,Tando Adam Khan,,1260
5/15/2019,Wheat,,,,,Tando Jan Mohammad,1240,1255
5/15/2019,Wheat,,,,,Umarkot,1240,1260
5/15/2019,Wheat,Punjab,,,,,1250,1285
5/15/2019,,Punjab,,,,,1250,1280
5/15/2019,Wheat,Punjab,,,,Taunsa sharif,1250,1280
5/15/2019,Wheat,Sindh,,,,Daharki,1250,1260
5/15/2019,Wheat,Sindh,,,,Ghotki,1250,1260
5/15/2019,Wheat,,,,,Hala,1250,1255
5/15/2019,Wheat,Sindh,,,,Kunri,1250,1255
5/15/2019,Wheat,Sindh,,,,Naushahro Feroze,1250,
5/15/2019,Wheat,Sindh,,,,Nawabshah,1250,1255
5/15/2019,Wheat,Sindh,,,,Qazi Ahmad,1250,1255
5/15/2019,Wheat,Punjab,,,,Dunga Bunga,1255,1260
5/15/2019,Wheat,Punjab,,,,Faqirwali,,1290
5/15/2019,Wheat,Punjab,,,,Marot,1270,1300
5/15/2019,eheat,Punjab,,,,,1270,1290
5/15/2019,Wheat,Punjab,,,,Rahimyar khan,1270,1285
5/15/2019,Wheat,,,,,Chichawatni,1275,1290
5/15/2019,Wheat,Punjab,,,,Toba Tek Singh,1280,1295
5/15/2019,Wheat,Punjab,,,,Sahiwal,1290,1310
5/15/2019,Wheat,Punjab,,,,Lodhran,1280,1280
5/15/2019,Wheat,Sindh,,,,Nawabshah,1250,1255
5/15/2019,Wheat,Punjab,,,,,1250,1285
5/15/2019,Wheat,,,,,Tando Jan Mohammad,1240,1255
5/15/2019,Wheat,Punjab,,,,Toba Tek Singh,1280,1295
5/15/2019,Wheat,Punjab,,,,Faqirwali,,1290
5/15/2020,Wheat,Punjab,5,Bahawalnagar,150,Dunga Bunga,1355,1365
5/15/2020,Wheat,Punjab,5,Bahawalnagar,93,Chishtian,1360,1370
5/15/2020,,Punjab,5,Bahawalnagar,157,Faqirwali,1365,1370
5/15/2020,Wheat,Punjab,5,Bahawalnagar,165,Fortabbas,1340,1375
5/15/2020,Wheat,Punjab,,Bahawalnagar,205,Haroonabad,1365,1375
5/15/2020,Wheat,Punjab,5,Bahawalnagar,388,Marot,1365,1375
5/15/2020,Wheat,Punjab,6,Bahawalpur,207,Hasilpur,1375,1380
5/15/2020,Wheat,Punjab,76,Muzaffargarh,13,Alipur,1350,1390
5/15/2020,,Punjab,5,Bahawalnagar,30,Bahawalnagar,1380,1390
5/15/2020,Wheat,Punjab,61,Layyah,356,Layyah,1350,1390
5/15/2020,Wheat,,,Toba Tek Singh,630,Toba Tek Singh,1380,1390
5/15/2020,Wheat,Punjab,92,Rahim Yar Khan,162,Fazil Pur,1385,1395
5/15/2020,Wheat,Punjab,93,Rajan Pur,511,Rajanpur,1385,1395
5/15/2020,Wheat,Punjab,21,,618,Taunsa sharif,,1395
5/15/2020,Wheat,Punjab,95,Sahiwal,91,Chichawatni,1380,1400
5/15/2020,Wheat,Punjab,115,Vehari,74,Burewala,1380,1410
5/15/2020,Wheat,Punjab,95,Sahiwal,530,Sahiwal,1390,1415
5/15/2020,Wheat,,,Bahawalpur,654,Yazman Mandi,1370,1415
5/15/2020,Wheat,Sindh,24,Ghotki,184,Ghotki,1425,1440
5/15/2020,Wheat,Sindh,45,Khairpur,292,Khairpur,1425,1440
5/15/2020,Wheat,Sindh,80,Nawabshah,440,Nawab Shah,1425,1440
5/15/2020,Wheat,Sindh,105,Sukkur,591,Sukkur,1425,
5/15/2020,Wheat,Punjab,62,Lodhran,361,Lodhran,1425,1440
5/15/2020,Wheat,Sindh,4,Badin,26,Badin,1440,1450
5/15/2020,Wheat,Sindh,32,Hyderabad,104,Chuhar Jamali,,1450
5/15/2020,Wheat,Sindh,4,Badin,189,Golarchi Taluka,1440,1450
5/15/2020,Wheat,Sindh,113,Umarkot,344,Kunri,1425,1450
5/15/2020,,Sindh,72,Mirpur Khas,410,Mirpur Khas,1425,1450
5/15/2020,Wheat,Sindh,110,Tharparkar,437,Naukot,1440,1450
5/15/2020,Wheat,Sindh,96,Sanghar,540,Sanghar,1425,1450
5/15/2020,Wheat,Sindh,96,Sanghar,561,Shahdadpur,1425,1450
5/15/2020,Wheat,Sindh,96,Sanghar,605,Tando Adam Khan,1425,1450
5/15/2020,Wheat,Sindh,,Badin,,Tando Bagho,1440,1450
5/15/2020,Wheat,Sindh,113,Umarkot,639,Umarkot,,1450
5/15/2020,Wheat,Punjab,6,Bahawalpur,8,Ahmadpur East,1400,1450
5/15/2020,Wheat,Punjab,46,Khanewal,401,Mian Channu,,1450
5/15/2020,,Punjab,6,Bahawalpur,31,Bahawalpur,1400,1460
5/15/2020,Wheat,Punjab,92,Rahim Yar Khan,299,Khanpur,1450,1485
5/15/2020,Wheat,Punjab,,Rahim Yar Khan,508,Rahim Yar Khan,1475,1500
5/15/2020,Wheat,Punjab,92,Rahim Yar Khan,,,1470,1536
5/15/2020,Wheat,Sindh,41,Karachi,277,Karachi,1640,1640
5/15/2020,Wheat,Punjab,61,Layyah,356,Layyah,1350,1390
5/15/2020,Wheat,Sindh,,Badin,,Tando Bagho,1440,1450
5/15/2020,Wheat,Punjab,92,Rahim Yar Khan,162,Fazil Pur,1385,1395
5/15/2020,,Punjab,5,Bahawalnagar,30,Bahawalnagar,1380,1390
5/15/2023,Wheat,Punjab,5,Bahawalnagar,388,Marot,,
5/15/2023,Wheat,Punjab,95,,,Chichawatni,,
5/15/2023,,Punjab,,Kasur,161,Fatehpur,,
5/15/2023,Wheat,Punjab,87,,19,Arifwala,,
5/15/2023,Wheat,Punjab,5,Bahawalnagar,157,Faqirwali,,
5/15/2023,Wheat,Punjab,92,Rahim Yar Khan,102,,,
5/15/2023,Wheat,Punjab,115,Vehari,645,Vehari,,
5/15/2023,Wheat,,76,Muzaffargarh,13,Alipur,,
5/15/2023,Wheat,Punjab,62,,361,Lodhran,,
5/15/2023,Wheat,Sindh,,Hyderabad,606,Tando Allahyar,,
5/15/2023,Wheat,Sindh,101,Shikarpur,574,Shikarpur,,
5/15/2023,,Sindh,113,Umarkot,639,Umarkot,,
5/15/2023,Wheat,Sindh,,Umarkot,344,Kunri,,
5/15/2023,Wheat,Sindh,80,Nawabshah,440,Nawab Shah,,
5/15/2023,Wheat,,96,Sanghar,564,,,
5/15/2023,Wheat,Sindh,80,Nawabshah,502,Qazi Ahmed,,
5/15/2023,Wheat,Punjab,85,Okara,455,Okara,,
5/15/2023,Wheat,Punjab,87,Pakpattan,,Pakpattan,,
5/15/2023,Wheat,Punjab,115,Vehari,372,Mailsi,,
5/15/2023,Wheat,Punjab,93,Rajan Pur,231,Jampur,,
5/15/2023,Wheat,Sindh,105,Sukkur,533,Salehput,,
5/15/2023,Wheat,Punjab,6,Bahawalpur,207,,,
5/15/2023,Wheat,Punjab,5,Bahawalnagar,205,,,
5/15/2023,Wheat,Punjab,5,,150,Dunga Bunga,,
5/15/2023,Wheat,Punjab,6,Bahawalpur,654,,,
5/15/2023,Wheat,Sindh,96,Sanghar,540,,,
5/15/2023,,,5,Bahawalnagar,404,Minchinabad,,
5/15/2023,Wheat,Punjab,6,Bahawalpur,31,,,
5/15/2023,Wheat,Sindh,72,Mirpur Khas,410,,,
5/15/2023,Wheat,Sindh,72,Mirpur Khas,249,Jhudo,,
5/15/2023,Wheat,Punjab,6,Bahawalpur,8,Ahmadpur East,,
5/15/2023,Wheat,Punjab,95,Sahiwal,530,Sahiwal,,
5/15/2023,Wheat,Punjab,5,Bahawalnagar,30,Bahawalnagar,,
5/15/2023,,Punjab,92,,,Khanpur,,
5/15/2023,Wheat,Punjab,92,Rahim Yar Khan,526,Sadiqabad,,
5/15/2023,,Sindh,36,Jamshoro,307.5659883,Kotri,,
5/15/2023,Wheat,Sindh,72,Mirpur Khas,611,Tando Jan Muhammad,,
5/15/2023,Wheat,Sindh,108,Tando Muhammad Khan,613,Tando Muhammad Khan,,
5/15/2023,Wheat,Punjab,,Khanewal,297,Khanewal,,
5/15/2023,Wheat,Punjab,6,Bahawalpur,8,Ahmadpur East,,
5/15/2023,Wheat,Sindh,108,Tando Muhammad Khan,613,Tando Muhammad Khan,,
5/15/2024,Wheat,Punjab,5,Bahawalnagar,157,Faqirwali,,
5/15/2024,Wheat,Punjab,6,Bahawalpur,207,Hasilpur,,
5/15/2024,Wheat,Punjab,46,Khanewal,401,Mian Channu,,
5/15/2024,Wheat,Punjab,95,Sahiwal,91,Chichawatni,,
5/15/2024,Wheat,Punjab,112,Toba Tek Singh,266,Kamalia,,
5/15/2024,,Punjab,25,,,Gujranwala,,
5/15/2024,Wheat,Punjab,92,Rahim Yar Khan,508,Rahim Yar Khan,,
5/15/2024,Wheat,Sindh,101,Shikarpur,574,Shikarpur,,
5/15/2024,,Punjab,94,Rawalpindi,190,Gujar Khan,,
5/15/2024,Wheat,Punjab,95,Sahiwal,530,Sahiwal,,
5/15/2024,Wheat,Punjab,43,,287,Kasur,,
5/15/2024,Wheat,Punjab,62,Lodhran,361,Lodhran,,
5/15/2024,Wheat,,,Pakpattan,19,Arifwala,,
5/15/2024,Wheat,Sindh,105,Sukkur,591,Sukkur,,
5/15/2024,Wheat,Punjab,112,Toba Tek Singh,630,Toba Tek Singh,,
5/15/2024,,,112,Toba Tek Singh,162.903701,Gojra,,
5/15/2024,Wheat,Punjab,6,Bahawalpur,31,,,
5/15/2024,,Sindh,96,Sanghar,581,,,
5/15/2024,Wheat,Sindh,32,Hyderabad,217,Hyderabad,,
5/15/2024,,Sindh,4,Badin,26,Badin,,
5/15/2024,Wheat,Sindh,41,Karachi,277,,,
5/15/2024,Wheat,Sindh,80,,,Nawab Shah,,
5/15/2024,Wheat,Punjab,,Kasur,473,Pattoki,,
5/15/2024,Wheat,Punjab,23,Faisalabad,154,Faisalabad,,
5/15/2024,Wheat,Punjab,28,,197,Hafizabad,,
5/15/2024,Wheat,Punjab,99,Sheikhupura,422,Muridke,,
5/15/2024,Wheat,Punjab,62,Lodhran,361,Lodhran,,
5/16/2019,Wheat,Punjab,,,,Fortabbas,1235,1260
5/16/2019,Wheat,Sindh,,,,Badin,1240,1255
5/16/2019,Wheat,Sindh,,,,Digri,,1255
5/16/2019,Wheat,Sindh,,,,,1240,1255
5/16/2019,Wheat,Sindh,,,,Kandhkot,1240,1250
5/16/2019,Wheat,Sindh,,,,Samaro,,1255
5/16/2019,Wheat,Sindh,,,,Sanghar,1240,
5/16/2019,Wheat,Sindh,,,,Shahdadpur,1240,1245
5/16/2019,Wheat,Sindh,,,,,1240,1260
5/16/2019,,Sindh,,,,Umarkot,1240,1260
5/16/2019,Wheat,Punjab,,,,Khanewal,1250,1300
5/16/2019,Wheat,Punjab,,,,Khanpur,,1285
5/16/2019,Wheat,Punjab,,,,Pattoki,1250,1280
5/16/2019,Wheat,Punjab,,,,Taunsa sharif,1250,1280
5/16/2019,Wheat,,,,,Daharki,1250,1260
5/16/2019,Wheat,Sindh,,,,Hala,1250,1255
5/16/2019,Wheat,,,,,Kunri,1250,1255
5/16/2019,Wheat,,,,,Mehrab Pur,1250,1255
5/16/2019,Wheat,Sindh,,,,Naushahro Feroze,1250,1255
5/16/2019,Wheat,Sindh,,,,Nawabshah,1250,1255
5/16/2019,Wheat,Sindh,,,,Qazi Ahmad,1250,1255
5/16/2019,Wheat,Sindh,,,,Sukkur,1250,1255
5/16/2019,Wheat,Punjab,,,,Dunga Bunga,1255,1260
5/16/2019,Wheat,Punjab,,,,Faqirwali,1260,1290
5/16/2019,Wheat,Punjab,,,,Marot,,1300
5/16/2019,Wheat,Punjab,,,,Mian Channu,1270,1290
5/16/2019,Wheat,Punjab,,,,,1270,1285
5/16/2019,Wheat,Punjab,,,,Chichawatni,1275,1290
5/16/2019,Wheat,Punjab,,,,Toba Tek Singh,1280,1295
5/16/2019,,Punjab,,,,Sahiwal,1290,1310
5/16/2019,Wheat,Punjab,,,,Lodhran,1280,
5/16/2019,Wheat,Sindh,,,,Samaro,,1255
5/16/2020,Wheat,Punjab,5,Bahawalnagar,150,,1355,1365
5/16/2020,,Punjab,5,Bahawalnagar,,Chishtian,1360,1370
5/16/2020,Wheat,Punjab,,Bahawalnagar,157,Faqirwali,1365,1370
5/16/2020,Wheat,Punjab,5,Bahawalnagar,205,Haroonabad,1365,1375
5/16/2020,Wheta,Punjab,5,,388,Marot,1365,1375
5/16/2020,Wheat,Punjab,6,Bahawalpur,207,Hasilpur,,1380
5/16/2020,Wheat,Punjab,76,,13,Alipur,1350,1390
5/16/2020,Wheat,Punjab,5,,30,Bahawalnagar,1380,1390
5/16/2020,Wheat,Punjab,61,Layyah,356,Layyah,1350,1390
5/16/2020,Wheat,,,Toba Tek Singh,630,Toba Tek Singh,1380,
5/16/2020,Wheat,Punjab,92,Rahim Yar Khan,162,Fazil Pur,1385,1395
5/16/2020,Wheat,Punjab,93,Rajan Pur,511,,1385,1395
5/16/2020,Wheat,Punjab,21,Dera Ghazi Khan,618,Taunsa sharif,1385,1395
5/16/2020,Wheat,Punjab,95,Sahiwal,91,Chichawatni,1380,1400
5/16/2020,Wheat,Punjab,115,Vehari,74,Burewala,1380,1331.53038
5/16/2020,Wheat,Punjab,95,Sahiwal,530,Sahiwal,1390,
5/16/2020,Wheat,,6,Bahawalpur,654,,1370,1415
5/16/2020,Wheat,Sindh,45,Khairpur,292,Khairpur,1425,
5/16/2020,Wheat,Sindh,79,Naushro Feroze,399,Mehrabpur,,1440
5/16/2020,Wheat,Sindh,80,Nawabshah,440,Nawab Shah,1425,1440
5/16/2020,Wheat,Sindh,105,Sukkur,591,Sukkur,1425,1440
5/16/2020,Wheat,Punjab,62,Lodhran,361,Lodhran,1425,1440
5/16/2020,Wheat,Sindh,4,Badin,26,Badin,1440,
5/16/2020,Wheat,Sindh,32,Hyderabad,104,Chuhar Jamali,,1450
5/16/2020,,Sindh,4,Badin,189,Golarchi Taluka,1440,1450
5/16/2020,Wheat,Sindh,113,,344,,1425,1450
5/16/2020,Wheat,Sindh,72,,410,Mirpur Khas,1425,1450
5/16/2020,Wheat,Sindh,110,Tharparkar,437,Naukot,1440,
5/16/2020,Wheat,Sindh,96,Sanghar,540,Sanghar,1425,
5/16/2020,Wheat,Sindh,96,Sanghar,605,Tando Adam Khan,1425,1450
5/16/2020,Wheat,Sindh,4,Badin,607,,1440,1450
5/16/2020,Wheat,Sindh,113,Umarkot,639,Umarkot,1425,1450
5/16/2020,Wheat,Punjab,6,Bahawalpur,8,Ahmadpur East,1400,1450
5/16/2020,Wheat,Punjab,46,Khanewal,401,Mian Channu,1400,1450
5/16/2020,Wheat,Punjab,6,Bahawalpur,31,,1400,1460
5/16/2020,Wheat,,92,Rahim Yar Khan,299,Khanpur,1450,1485
5/16/2020,Wheat,Punjab,92,Rahim Yar Khan,508,Rahim Yar Khan,1475,1500
5/16/2020,Wheat,Sindh,,Karachi,277,Karachi,1640,1640
5/16/2020,Wheat,Punjab,92,Rahim Yar Khan,508,Rahim Yar Khan,1475,1500
5/16/2020,,Punjab,5,Bahawalnagar,,Chishtian,1360,1370
5/16/2020,Wheat,Punjab,95,Sahiwal,530,Sahiwal,1390,
5/16/2020,Wheat,Sindh,80,Nawabshah,440,Nawab Shah,1425,1440
5/16/2020,Wheat,,92,Rahim Yar Khan,299,Khanpur,1450,1485
5/16/2022,Wheat,Punjab,5,Bahawalnagar,157,,2160,2165
5/16/2022,Wheat,Punjab,87,Pakpattan,462,Pakpattan,2250,2256
5/16/2022,Wheat,Punjab,6,Bahawalpur,207,Hasilpur,2275,2300
5/16/2022,Wheat,Punjab,,Bahawalnagar,93,Chishtian,2275,2300
5/16/2022,Wheat,Punjab,95,Sahiwal,91,,2250,2300
5/16/2022,Wheat,Punjab,87,Pakpattan,19,,2250,2300
5/16/2022,,Punjab,115,Vehari,74,Burewala,2275,2300
5/16/2022,Wheat,,,Khanewal,401,,2250,2300
5/16/2022,,Punjab,95,Sahiwal,530,Sahiwal,2290,2300
5/16/2022,Wheat,Sindh,105,Sukkur,591,,2330,2335
5/16/2022,Wheat,Sindh,24,Ghotki,184,Ghotki,,2335
5/16/2022,Wheat,Sindh,24,Ghotki,,,2330,2335
5/16/2022,Wheat,Sindh,105,Sukkur,,Pano Aqil,2330,2335
5/16/2022,Wheat,Sindh,45,Khairpur,292,Khairpur,2340,2350
5/16/2022,Wheat,Sindh,45,Khairpur,513,Ranipur,2340,2350
5/16/2022,Wheat,,96,Sanghar,540,Sanghar,2350,2360
5/16/2022,Wheat,Sindh,96,Sanghar,564,Shahpur Chakar,2350,
5/16/2022,Wheat,Sindh,80,,440,Nawab Shah,2350,2360
5/16/2022,Wheat,Sindh,80,Nawabshah,124,Daur,2350,2360
5/16/2022,Wheat,Sindh,80,Nawabshah,39,Bandhi,2350,2360
5/16/2022,Wheat,Sindh,105,Sukkur,418,Moro,2350,2360
5/16/2022,Wheat,Sindh,79,Naushro Feroze,439,Naushahro Feroze,2350,
5/16/2022,Wheat,Punjab,5,Bahawalnagar,30,Bahawalnagar,2350,2360
5/16/2022,Wheat,Punjab,112,Toba Tek Singh,630,Toba Tek Singh,2350,2375
5/16/2022,Wheat,Sindh,113,Umarkot,344,Kunri,2375,2380
5/16/2022,Wheat,,,Badin,607,Tando Bagho,2375,2380
5/16/2022,Wheat,Sindh,72,Mirpur Khas,535,,2375,2380
5/16/2022,Wheat,Sindh,96,,52,Berani,2380,2400
5/16/2022,Wheat,Sindh,70,Matiari,,Hala,2380,
5/16/2022,Wheat,Sindh,19,Dadu,,Dadu,2380,2400
5/16/2022,Wheat,Sindh,72,Mirpur Khas,410,Mirpur Khas,2380,2400
5/16/2022,Wheat,Sindh,4,Badin,26,Badin,2380,2400
5/16/2022,Wheat,Sindh,72,Mirpur Khas,249,Jhudo,2380,2400
5/16/2022,Wheat,Sindh,96,Sanghar,,Tando Adam Khan,2380,
5/16/2022,,Sindh,96,Sanghar,561,Shahdadpur,2380,2400
5/16/2022,Wheat,Punjab,5,Bahawalnagar,205,,2400,
5/16/2022,Wheat,Punjab,6,Bahawalpur,8,Ahmadpur East,2350,2400
5/16/2022,Wheat,Punjab,6,Bahawalpur,31,,2250,2400
5/16/2022,Wheat,Punjab,93,Rajan Pur,511,Rajanpur,2380,2400
5/16/2022,Wheat,Punjab,61,Layyah,356,Layyah,2380,2400
5/16/2022,Wheat,Punjab,76,Muzaffargarh,13,Alipur,2380,2400
5/16/2022,Wheat,Punjab,76,Muzaffargarh,238,Jatoi,2380,
5/16/2022,Wheat,Punjab,76,,562,Shaher Sultan,2380,2400
5/16/2022,Wheat,Punjab,5,,150,Dunga Bunga,2410,2415
5/16/2022,Wheat,Punjab,92,,299,Khanpur,2400,2445
5/16/2022,Wheat,Punjab,92,Rahim Yar Khan,508,Rahim Yar Khan,2430,2470
5/16/2022,Wheat,Punjab,92,Rahim Yar Khan,526,Sadiqabad,,2571
5/16/2022,Wheat,Sindh,32,Hyderabad,217,Hyderabad,,2580
5/16/2022,,Sindh,41,Karachi,277,Karachi,2600,
5/16/2022,Wheat,Punjab,76,Muzaffargarh,238,Jatoi,2380,
5/16/2022,Wheat,Sindh,80,Nawabshah,39,Bandhi,2350,2360
5/16/2022,Wheat,Sindh,24,Ghotki,184,Ghotki,,2335
5/16/2022,Wheat,Punjab,5,,150,Dunga Bunga,2410,2415
5/16/2022,Wheat,Punjab,92,Rahim Yar Khan,526,Sadiqabad,,2571
5/16/2023,Wheat,Punjab,,Sahiwal,91,Chichawatni,,
5/16/2023,Wheat,Punjab,5,Bahawalnagar,165,Fortabbas,,
5/16/2023,,Punjab,115,,645,Vehari,,
5/16/2023,Wheat,Punjab,92,Rahim Yar Khan,102,Chowk Munda,,
5/16/2023,Wheat,Punjab,87,Pakpattan,462,Pakpattan,,
5/16/2023,Wheat,Punjab,5,Bahawalnagar,93,Chishtian,,
5/16/2023,Wheat,,62,Lodhran,361,Lodhran,,
5/16/2023,Wheat,Punjab,112,Toba Tek Singh,266,Kamalia,,
5/16/2023,,,87,Pakpattan,19,Arifwala,,
5/16/2023,Wheat,Sindh,32,Hyderabad,606,,,
5/16/2023,Wheat,Sindh,101,,574,Shikarpur,,
5/16/2023,Wheat,Sindh,80,Nawabshah,,Nawab Shah,,
5/16/2023,Wheat,Sindh,96,Sanghar,564,Shahpur Chakar,,
5/16/2023,Wheat,Sindh,80,Nawabshah,502,Qazi Ahmed,,
5/16/2023,Wheat,Punjab,115,Vehari,372,Mailsi,,
5/16/2023,Wheat,Punjab,93,Rajan Pur,231,Jampur,,
5/16/2023,Wheat,Sindh,105,Sukkur,533,Salehput,,
5/16/2023,Wheat,Punjab,5,,150,Dunga Bunga,,
5/16/2023,Wheat,,85,Okara,455,Okara,,
5/16/2023,Wheat,Sindh,113,Umarkot,344,Kunri,,
5/16/2023,Wheat,Punjab,6,Bahawalpur,207,Hasilpur,,
5/16/2023,Wheat,Punjab,,Bahawalnagar,205,Haroonabad,,
5/16/2023,Wheat,Punjab,6,Bahawalpur,654,Yazman Mandi,,
5/16/2023,,,5,Bahawalnagar,404,Minchinabad,,
5/16/2023,Wheat,Punjab,6,Bahawalpur,31,Bahawalpur,,
5/16/2023,Wheat,Sindh,72,Mirpur Khas,410,Mirpur Khas,,
5/16/2023,Wheat,Sindh,72,Mirpur Khas,,Jhudo,,
5/16/2023,Wheat,Punjab,5,Bahawalnagar,30,Bahawalnagar,,
5/16/2023,Wheat,Punjab,6,Bahawalpur,8,Ahmadpur East,,
5/16/2023,Wheat,Punjab,92,Rahim Yar Khan,,,,
5/16/2023,Wheat,,95,Sahiwal,530,Sahiwal,,
5/16/2023,Wheat,Sindh,32,Hyderabad,217,Hyderabad,,
5/16/2023,Wheat,Sindh,36,Jamshoro,338,Kotri,,
5/16/2023,Wheat,Sindh,72,,,Tando Jan Muhammad,,
5/16/2023,Wheat,,92,Rahim Yar Khan,508,,,
5/16/2023,Wheat,,92,Rahim Yar Khan,,Sadiqabad,,
5/16/2023,Wheat,Punjab,46,Khanewal,297,Khanewal,,
5/16/2023,Wheat,Punjab,5,Bahawalnagar,93,Chishtian,,
5/16/2023,Wheat,Punjab,6,Bahawalpur,8,Ahmadpur East,,
5/16/2023,Wheat,Punjab,92,Rahim Yar Khan,,,,
5/16/2023,Wheat,,92,Rahim Yar Khan,,Sadiqabad,,
5/16/2024,Wheat,Punjab,25,Gujranwala,191,Gujranwala,,
5/16/2024,Wheat,Punjab,95,,,Chichawatni,,
5/16/2024,Wheat,Punjab,5,Bahawalnagar,157,,,
5/16/2024,Wheat,Punjab,112,Toba Tek Singh,266,Kamalia,,
5/16/2024,Wheat,Punjab,43,Kasur,,Pattoki,,
5/16/2024,Wheat,Punjab,6,Bahawalpur,207,Hasilpur,,
5/16/2024,Wheat,Punjab,46,Khanewal,401,Mian Channu,,
5/16/2024,Wheat,Punjab,87,Pakpattan,19,Arifwala,,
5/16/2024,Wheat,Punjab,102,Sialkot,577,Sialkot,,
5/16/2024,Wheat,Punjab,95,,530,Sahiwal,,
5/16/2024,Wheat,Punjab,92,Rahim Yar Khan,526,Sadiqabad,,
5/16/2024,Wheat,Punjab,6,Bahawalpur,,,,
5/16/2024,Wheat,Punjab,62,Lodhran,361,Lodhran,,
5/16/2024,Wheat,Punjab,43,Kasur,,Kasur,,
5/16/2024,Wheat,Sindh,4,Badin,26,Badin,,
5/16/2024,Wheat,Sindh,72,Mirpur Khas,249,Jhudo,,
5/16/2024,Wheat,Sindh,113,Umarkot,344,Kunri,,
5/16/2024,Wheat,Sindh,72,Mirpur Khas,535,Samaro,,
5/16/2024,Wheat,Sindh,111,Thatta,623,Thatta,,
5/16/2024,,Sindh,113,Umarkot,639,Umarkot,,
5/16/2024,Wheat,Sindh,72,Mirpur Khas,136,Digri,,
5/16/2024,Wheat,Sindh,45,,,Khairpur,,
5/16/2024,Wheat,Sindh,96,Sanghar,309,,,
5/16/2024,Wheat,Sindh,113,,344,Kunri,,
5/16/2024,Wheat,Sindh,72,Mirpur Khas,410,Mirpur Khas,,
5/16/2024,Wheat,Sindh,80,Nawabshah,440,Nawab Shah,,
5/16/2024,Wheat,Sindh,80,Nawabshah,502,Qazi Ahmed,,
5/16/2024,Wheat,Sindh,45,Khairpur,513,Ranipur,,
5/16/2024,Wheat,Sindh,,,540,Sanghar,,
5/16/2024,Wheat,Sindh,96,Sanghar,561,,,
5/16/2024,Wheat,Sindh,96,Sanghar,564,,,
5/16/2024,Wheat,Sindh,96,Sanghar,605,Tando Adam Khan,,
5/16/2024,Wheat,Sindh,32,Hyderabad,217,,,
5/16/2024,Wheat,Sindh,80,Nawabshah,440,,,
5/16/2024,Wheat,Sindh,41,,277,Karachi,,
5/16/2024,Wheat,Punjab,,Sheikhupura,422,Muridke,,
5/16/2024,Wheat,Punjab,112,Toba Tek Singh,188,Gojra,,
5/16/2024,Wheat,Sindh,79,Naushro Feroze,439,Naushahro Feroze,,
5/16/2024,Wheat,Punjab,23,Faisalabad,154,Faisalabad,,
5/16/2024,Wheat,Punjab,,Hafizabad,197,Hafizabad,,
5/16/2024,Wheat,Sindh,80,Nawabshah,440,Nawab Shah,,
5/16/2024,Wheat,Sindh,72,Mirpur Khas,410,Mirpur Khas,,
5/17/2019,Wheat,Punjab,,,,Fortabbas,1235,1260
5/17/2019,Wheat,Sindh,,,,Badin,1240,1255
5/17/2019,Wheat,Sindh,,,,Digri,1240,1255
5/17/2019,Wheat,Sindh,,,,Jhuddo,1240,1255
5/17/2019,Wheat,Sindh,,,,Kandhkot,1240,1250
5/17/2019,Wheat,Sindh,,,,Samaro,1240,1255
5/17/2019,Wheat,Sindh,,,,Sanghar,1240,1255
5/17/2019,Wheat,Sindh,,,,Shahdadpur,1240,1245
